,user_id,comments,CPD,CB,EWC,Exec,FWE,SP,RE,Sup,SW,TEPE,VMG,OTH
786,191170-579392,I would like my organization to allow for staff to have flexible work arrangements or to follow the Leading Workplace Strategies recommendations. I would like my organization to value employee work-life-balance.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
787,191191-739544,"Leadership within our organization as a whole is lacking a people centric focus.  The focus seems rather to be on maintaining and holding on to authority and hierarchy at the expense of new innovative ways of engaging staff in a cooperative and collaborative manner.  I believe progressive leadership skills are lacking, fundamentally stifling innovation, and opportunities for new and more effective ways of serving the public.  ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
788,191840-243946,When setting priorities and deadlines understand the work units as the same people are working on a number of different high priority projects which ultimately increases stress and makes competing deadlines difficult to meet. ,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
789,192028-108116,"1. expanded LWS/flexible workspaces (not available in my Ministry)  2.flexible work schedules in excluded staff (modified work week or part time options) to support parents or caregivers…""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
790,192504-211536,Senior leadership modeling the values of our new culture.,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
791,192593-599614,"""Sitting all day at work is detrimental to one's health, so I think that having the option of stand-up workstations would be a great improvement to the work environment. Currently this is only available for those with a medical reason for it and a doctor’s note. This should be available to any employee that requests one…""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
792,192665-082948,"The opportunity for analysts to occasionally attend meetings with Executives, in order to get a sense of how Executives use the information and materials that analysts provide.",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
793,192747-010716,"The carpets in this work unit are filthy.  They need replacing. Cleaning them was ineffective.  Also, work stations need to be properly cleaned and fully vacuumed. The dust is unacceptable.  We have cleaners. They need to clean the stations thoroughly. Flicking a feather duster and vacuuming the centre of the cubicle is not effective.  And wiping the desks with a questionable cloth.  The chairs all squeak.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
794,192747-417642,"Stop making changes for the sake of change. Lots of changes and no measurable improvement in impact to the sector, just disgruntled staff. Don't move people and units around just because it looks good on org chart- these are colleagues who feel the work they do is important and meaningful; they are not position boxes.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
795,192753-928458,"""Stop the constant reorganizations. Consult employees about change that affect them before you make the changes…""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
796,192946-675740,Better work/life balance support,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
797,192979-772388,"Streamline redundant work processes to ensure more efficient decision making (e.g., streamline approvals processes).",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
798,193078-519764,Getting us the resources needed to do our work (hardware and software). The increase in productivity would outweigh the cost.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
799,193836-758544,"It would help if the Executives within the organization can prioritize work and understand the time it takes to get work done. Most of the work done here are on a whim with deadlines that are ridiculous, especially work done for Executives. The Executives have no understanding of the time it takes for the process to be done right.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
800,194099-632740,"Create a culture of trust. If you look at your employees and coworkers as liabilities, there is no space to succeed. For whatever reason, the Executives seem to be in a constantly defensive state, where every person, idea or change is a threat. Trust your people to know what they know and do what they do. ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
801,194353-147638,"I would appreciate it if Executive (particularly ADM level) would make an effort to get to know analysts in their division, and provide opportunities for analysts to get to know them in turn. ",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
802,194445-248556,"""Consideration of types of work units and how units are placed in the building (i.e. we deal with confidential information and are required to have discussions relating to this information, yet we are placed in a large open space with many cubicles and other work units around us).  Also, the communication of respect for others around us, especially in open shared spaces, with regards to smells and loud chatter or other disruptive and inappropriate behaviours…seems to be lacking, as our unit is faced with this all the time from other groups.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
803,194509-271580,"""Would love the option to work from home. I feel way more comfortable at home and am able to work better and feel happier…It is 100% possible to do, just need to be allowed to do it.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
804,194556-203712,"""The computers, software, and related devices at my Ministry are in many cases severely outdated. This has a measureable impact on my ability to finish tasks in a timely and efficient manner...""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
805,194813-923512,I would like to see new computers and software. It really affects our ability to work when our computers don't work(which is a fair bit). ,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
806,194947-802166,"Please work to change the culture of sedentary work environment and practices. I am extremely surprised to see the relatively low importance the Ministry of Health places on the physical health of its employees. While mental health is the hot topic of the day, physical health is directly related to mental health outcomes. Example: encourage walking meetings, book meetings in a different building so everyone has to walk to get there, provide access to sit/stand desks to ALL employees, better equip your ergonomics professionals with the tools they need to help employees better outfit their work stations, set up different types of meeting rooms to encourage standing, etc. ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
807,194973-031578,"Streamlining processes, particularly in relation to information sharing, to prevent road blocks being set up every step of the way that simply result in an inefficient and time consuming process.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
808,173554-210284,"""Be strategic about work load. We have far too much work, too many negotiations with unrealistic expectations, and we are setting ourselves up to fail. Our experienced staff are rapidly aging out, and people are burning out. We need to be smarter about how we focus our efforts - currently, we are spread thin, not training up new staff the way we need to, and very, very fragile as an organization.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
809,173631-390582,"""More efficient assignment of letters, briefing notes, etc. Too often we are asked to provide materials very quickly for meetings, letters that have been known about for a considerable period of time.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
810,175548-690252,Proximity matters. Please locate divisions in the same building. Preferably on the same floor…,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
811,175633-330860,"My organization is very sensitive to changes in Executive.  In my time here we have had excellent Executives, but we have also had destructive Executives, and rate of change means that things swing wildly from good to bad and back again.  Please do something to slow the rate of churn in Executive ranks...",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
812,178525-760868,"""The workload is unsustainable for the organization; provide better support to manage high FN expectations that change will be quick and meaningful.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
813,179445-684912,"""Ensuring there is a time and process to transfer knowledge before people retire.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
814,179912-022108,"""Need to scope down the range of issues and priorities. Right now I feel we are trying to be all things to every client - whether it's within or external to Government.  We are also trying to play a big role in the social, natural resource and economy areas of Government - which is just too much given the number of MIRR staff.  While there have been improvements - there is still the need for more communication between the divisions within the Ministry...""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
815,179925-450666,"I would like to see improvements to create a nicer and more modern office. Perhaps a physical move, or renovations that could include an improved kitchen & eating/break area, and newer office equipment (height adjustable desks, better chairs, etc.). Converting to an LWS mobile worker model would be a nice option too.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
816,181138-090146,"""Staffing of vacant positions.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
817,183776-598330,"""More efficient, cohesive and less cluttered work space. Attention given to improving information management including data management and access.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
818,184172-266044,"""Not enough resources (FTEs) to deliver expectations regarding Reconciliation.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
819,186960-522996,"""Maintaining a consistent senior Executive team that has clearly defined roles and responsibilities that are communicated consistently and then implemented.""",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
820,187864-983852,"""More interaction and education between the two divisions. Would be meaningful to actually know what the other side of MIRR is doing. """,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
821,187867-289766,"""To see training opportunities, including an adequate budget annually for each team member, that fits the knowledge and skill development needs specific to the role (external training opportunities that the PSA training cannot fulfil).  Provide greater budgets to support travel for training to regional staff that need to travel to centers (e.g. Vancouver or Victoria) to receive training.""",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
822,188219-416398,"""Bold visioning work  and implementation of innovative approaches that contemplate the structural changes necessary to achieve real Reconciliation among First Nations, Indigenous People and the people of British Columbia.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
823,188879-721654,"""The key issue for this agency is the total imbalance of workload to resources... Staff are burning out, leaving or on disability.  If an area of government is a priority, resource it like its a priority.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
824,190169-541432,"""I would like MIRR to focus on providing more learning to staff within the ministry about the work done by different parts of the organization. This would be a training opportunity and would also improve work performance.  E.g.,  Treaties 101 for all the non-treaty staff, 'How things work in the regions' 101, for all the Victoria staff, fiscal 101, etc.  I think this would be especially beneficial as the work of our organization is becoming more integrated.""",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
825,190319-968410,"""More effective communication (this does not mean more communication, but better, more understandable communication).""",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
826,190426-311738,"Ensure meritorious hiring process, as the ministry looks to improve diversity.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
827,190456-966830,"""…Foster a culture of mentorship, shared success, teamwork and accountability instead of silos, competition and animosity.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
828,190817-231982,"""...Exec turnover is very high in Victoria. This hinders the overall leadership and direction setting of the ministry and staff buy-in to change. Make more exec positions available to locations across the province. This is a true commitment to integration that will create stability in leadership through higher retention...""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
829,191273-396028,"""I would like to see more temporary assignment opportunities at all levels.""",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
830,191555-395746,"""Stability in Executive is needed.  Long term TA's are not the answer to providing leadership.""",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
831,191570-452008,"""Proper training on treaty lands from the perspective of the province.""",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
832,192275-926050,"""Improved communications between Executive and staff on hot topics, particularly the development of priorities and a strategic vision for our work. It would be amazing to hear Executive present a passionate vision for reconciliation.""",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
833,192346-866816,"My work environment would be drastically improved by improving the space of our floor. It is not an eye pleasing space, nor is it set up in a functional and engaging way.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
834,192539-478456,"Set clearly understandable priorities and then make sure they get done.  Other Ministries with challenging files do this, we can too.  FLNRORD calls this 'work planning' - divisional and branch plans that are easily understandable (e.g. task specific, not vaguely defined) for which ADMs are accountable.  Executive then check up on progress throughout the year, not just at FY end.  This enables the organization to prioritize and complete work.  When everything is a 'priority' we don't progress much on anything.  This negatively limits our 'reconciliation' mandate.  We continuously over promise and under deliver...",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
835,193503-214866,"""Establishment of a clear, specific, ranked list of priorities.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
836,193570-900224,"More boardrooms, cubicle or open areas are often noisy and it can be difficult to find a quiet, private place to work without interruptions.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
837,193638-585582,"""Leap frog: Our work is based on relationships yet constantly see a revolving door of staff! ...It's a disgrace, hurts morale and damages First Nations relationships. Cannot continue this way - need to find way to lock Executives/negotiators for long-durations to establish necessary relationships to achieve reconciliation/trust.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
838,193812-885552,"""The disconnect between this organization's Executive level and staff working level is incredible.  I genuinely feel as though Executive doesn't know what my job is, doesn't know or understand the challenges I face in my day to day work, nor build or promote a ministry structure that could place any value/purpose in my work. I would recommend that the organization do a far better job at connecting the Executive level with the staff level. Whatever mechanisms the organization believes are in place, don't appear to be enough to bridge the gap.""",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
839,194278-951464,"...Have a career path, so that there is room for promotion from one level to the other and you don't feel stuck at one position for your whole lifetime. This will reduce the staff turnover. Because as I can see in order to move forward career-wise in the BC public service, you would need to move from one ministry to the other or from one branch to the other. We need a structured career path, with built-in promotions.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
840,176435-517648,"""There are parts of my job that are very rewarding. However, there is simply too much work. [I work very long hours]. This is not sustainable. Because everyone in the work unit is exhausted, there is little or no support between colleagues. I don't think that senior Executive are aware of the amount of time and effort it requires to deliver the caliber of work that is expected.""",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
841,178409-515674,Communication and improved transparency,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
842,184212-144792,It would be nice to implement flex schedule at the organization.  I believe it would be a great benefit and work more towards a balanced work / life style.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
843,186728-168250,"""Address the critical under resourcing issue instead of working everyone to the point of stress that is unhealthy…”",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
844,189317-438388,"More all staff meetings led by DM or Ass DM discussing priorities, upcoming projects and accomplishments.  ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
845,189867-737982,Increase staffing levels in this office to balance workloads and stress.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
846,190523-973978,"""More inspiring/innovative/effective [Executive].""",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
847,194839-017282,Stronger and clearer communication between Executives and staff. ,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
848,173030-767806,"""More interaction by Executive staff with front line staff.""",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
849,173495-070372,"""Acknowledgement of work load and efforts to address the real fall out from Axiom. """,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
850,174035-739384,"""The new trust account system - Axiom does not meet the needs of front line staff at all. Work processes are taking 5 times the time it took before and there is no indication that things will improve in the very near term. Staff are extremely frustrated and there is little assurance that can be provided given the system has been in place for nearly 10 months. Morale is quite low and stress levels are high.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
851,175580-430480,"The CEO needs to be more visible, there are people in this building who do not know what she looks like. The CEO must be more sensitive to the frustration of staff members, who are passionate about their jobs and want to provide the highest level of service, but cannot do so due to the persisting challenges of the new computer system…",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
852,175773-042120,"""Focus on fixing core/base problems with new Trust accounting system rather than inefficient work-around processes.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
853,176101-431402,Address workload demands and staff retention.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0
854,176222-152782,"""Not enough work space for employees (too close for comforts); not even a storage unit for employees' files/personal belongings.  Photocopier/scanner/printer are too old & frequently breaking-down.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
855,177583-184610,"""More 'meat and potatoes' training on the newly implemented system rather than just overview. Different options for learning rather than just online videos. Closed captioning for online learning.""",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
856,178757-979972,"Our workloads have always been heavy. However with the implementation of a new financial system in our organization last year, our workloads have become unmanageable. This new system was supposed to improve things but the process has in turn become more time consuming as it adds extra steps to every task, which adds pressure to our workloads…",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
857,179630-564958,"""We implemented a new accounting system which has completely changed the way I do my job.  I no longer have control over my work and how I do it.  Everything takes much longer.  I no longer provide quality service, but correct system errors, field complaints and make excuses for why things take so long. It has increased all of our workloads.  It has changed the general mood of the office; much more stress all round and quick to blame others for errors.  People are taking shortcuts to get things done and making mistakes.  The public is losing patience with our office.  There does not seem to be real understanding by exec. I feel like I'm on the Titanic and no one wants to admit that we hit the iceberg.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
858,181350-234234,"""Better training for positions, procedures updated and loaded to reference library and kept updated. Training done on  a person to person basis.""",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
859,181368-681546,I recommend a substantial investment in the Axiom system (Client Financial Trust Accounting system) and its reporting capabilities. Further investments in Document Management are also urgently needed.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
860,181405-169244,"""Work shadowing in different division.  Give opportunity to staff to work in other division temporary to get a feel of job interest.""",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
861,187185-146148,"I would like to see the implementation of a new phone system in order to better serve our clients, stakeholders, the public and employees. The current system is too archaic.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
862,187292-032044,"""Implement computer programs (Case Management and Trust Accounting Programs) that are intuitive, effective and efficient. The programs in current use require excessive duplication of data, time-consuming searches for information, and convoluted, complex  directions for performing the simplest of tasks. These programs are the biggest impediment we face to providing timely and efficient service to the public.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
863,187371-246972,"""Pay - extreme discrepancies between excluded and included staff and those between other crown corporations and other levels of govt.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
864,188919-736044,"""Effective change management that is sincerely responsive in a timely manner to feedback for improvement. Actions speak louder than words. Employees do not feel valued if it appears their concerns are not taken seriously. We lose very valuable employees due to unacceptable working conditions - this is unacceptable and should be avoided at all costs.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
865,189798-967488,"""More staff if AX is here to stay.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
866,191030-054280,"""Improving axiom.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
867,192309-972192,"""We are not compensated fairly for the work that we do. Employees feel that we are not valued and respected for the work that we do. Our skills are transferable to other jobs and organizations who will compensate us fairly. Higher pay would make employees more likely to remain at the PGT long term and feel appreciated for the work they do.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
868,192672-950184,"""I love my job, however, I do a lot more than is required for my pay grade.  I would feel more valued, and stay at my current position, if the pay grade could be increased.  Time to revisit pay grades.""",-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
869,193590-297030,"""I feel like the biggest issue facing the public service is increasing workload and stress without increased pay and benefits. The pay gap between private and public means we are losing good people, not because they want to leave, but because they can't afford to live in [city] with current public service pay. Increases in stress and workload, if not offset by pay increases will mean more people continue to leave.  My suggestion for improvement: Find a way to either reduce stress and workload or to increase pay grades.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
870,194050-530336,"""I think more focus on career development would be beneficial to all staff. Even though, BCPSA offers programs such as the Pacific Leaders Program to encourage employees to push beyond their work boundaries and strive for more, the budget for this program within the organization is very limited to a point that is discouraging.  More funding for courses through LMS from PGT as well as more courses open to all employees through the Learning Centre would be ideal as employees want to build their knowledge. """,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
871,194103-566358,"""Improve work environment by investing in upgrades to work stations and kitchen areas in the building.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
872,194110-484100,"""We need more staff.  Everything is so much harder now.  Its all just way too much.  We don't have the support we need""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
873,194138-019426,"""Information should be freely shared between the Executive members and front-line staff.  There should be clearer and more direct lines of communication, so that front line staff, who are often more versed and able to recognize the issues in their work unit (and ultimately the organization) can express their thoughts and feelings.  Otherwise, front line staff feels like they have to wallow in the things which are not going well and no one is listening to their concerns.""",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
874,194501-811270,"""Staff are overworked and stressed due to staffing shortages. There are not enough employees for the amount of work that needs to be done. Positions have been eliminated and staff are required to take on additional responsibilities without an increase in their pay.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
875,194501-946912,"""Every employee should be ergonomically assessed at their work stations especially when they move to a different work station. Everyday essentials should be provided (i.e., tissues and filtered water).""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
876,194518-359594,"""I'd appreciate more information about job opportunities in other divisions - either on a formal or informal basis. The job descriptions don't provide a good picture of what the day-to-day work involves. It's hard to determine if I'd be considered as a candidate. I'd also like to know more about training opportunities and courses that would benefit me in my current role or when it comes to applying for roles in other departments. What courses are eligible for funding? What courses did other employees attend/find useful?""",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
877,194699-441664,"""Salaries need to be increased for this workplace to remain a competitive option for employees.""",-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
878,173544-579702,Provide strong and positive leadership in order to correct the lack of trust between managers and line staff. Some staff do not even know who the managers are and vice versa.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
879,174076-025058,"Promotions be based on merit, experience and knowledge. Promoting people who have none of these makes for a toxic workplace and builds resentment.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
880,174787-196064,"""Review advancement requirements & standards; those that talk well are promoted but actual experience isn't valued. We used to be promoted on seniority and the pendulum has swung too far the other way; no experience but good with [talking].""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
881,174886-350366,The one thing that I would like is when an employee retires that a new person would be hired instead of passing the work onto already overworked employees.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
882,175280-119092,Workload has become so high that it is unmanageable at times.  ,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0
883,175866-092532,"We don't get paid enough for the dangerous work we do.  We work in close proximity with angry, abusive & unpredictable inmates everyday without the appropriate compensation. ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
884,176060-603160,Wages/benefits are not keeping up with cost of living. Corrections work is now becoming a 'secondary income' type of job. Not a family supporting job. I would like to stay but it becomes a bottom line money decision.,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
885,176207-639088,"Pay and compensation is the elephant in the room.  Compared with other large provinces, federal and municipal governments the pay and compensation  is severely lacking.  How does the BCPS expect to attract and retain talent? ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
886,176426-700918,More focus on learning and development and assisting staff to achieving their long term career goals.   Part of that is about more relevant courses and part of that is about giving people time to take those courses.   Government should also focus on supporting personal long term career growth.,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
887,178361-769690,Staff retention. Being a long term member of the BCPS I am having a hard time training new people over and over again,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
888,179767-427736,Staff require strict legislation to protect them from the daily assaults by inmates that have limited to no consequences for their actions. It is up to my 'organization' to act as liason for staff and push Victoria for protection via legislation. The organization has to be less self serving and care about the safety of their staff.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
